Origin	Destination	
New York/Newark	Puerto Vallarta	
New York/Newark	Punta Cana	
New York/Newark	Raleigh	
New York/Newark	Reno	
New York/Newark	Sacramento	
New York/Newark	Saint Croix	
New York/Newark	Saint Louis	
New York/Newark	Saint Martin	
New York/Newark	Salt Lake City	
New York/Newark	San Diego	
New York/Newark	San Jose, CR	
New York/Newark	San Juan	
New York/Newark	San Pedro Sula	
New York/Newark	San Salvador	
New York/Newark	Santiago de los Caballeros	
New York/Newark	Santo Domingo	
New York/Newark	Seattle	
New York/Newark	St. Thomas	
New York/Newark	Tampa	
New York/Newark	Tegucigalpa	
New York/Newark	West Palm Beach	
Norfolk	Fort Lauderdale, FL	
Norfolk	Fort Myers	
Norfolk	Orlando	
Norfolk	Tampa	
Oakland, CA / San Francisco, CA AREA	Aguadilla	
Oakland, CA / San Francisco, CA AREA	Albuquerque	
Oakland, CA / San Francisco, CA AREA	Armenia	
Oakland, CA / San Francisco, CA AREA	Atlanta	
Oakland, CA / San Francisco, CA AREA	Atlantic City	
Oakland, CA / San Francisco, CA AREA	Austin	
Oakland, CA / San Francisco, CA AREA	Baltimore, MD / Washington DC AREA	
Oakland, CA / San Francisco, CA AREA	Barranquilla	
Oakland, CA / San Francisco, CA AREA	Bogota	
Oakland, CA / San Francisco, CA AREA	Boise	
Oakland, CA / San Francisco, CA AREA	Boston	
Oakland, CA / San Francisco, CA AREA	Burbank	
Oakland, CA / San Francisco, CA AREA	Cabo San Lucas	
Oakland, CA / San Francisco, CA AREA	Cali	
Oakland, CA / San Francisco, CA AREA	Cancun	
Oakland, CA / San Francisco, CA AREA	Cap Haitien	
Oakland, CA / San Francisco, CA AREA	Charlotte	
Oakland, CA / San Francisco, CA AREA	Chicago	
Oakland, CA / San Francisco, CA AREA	Cleveland	
Oakland, CA / San Francisco, CA AREA	Columbus	
Oakland, CA / San Francisco, CA AREA	Dallas	
Oakland, CA / San Francisco, CA AREA	Detroit	
Oakland, CA / San Francisco, CA AREA	Fort Lauderdale, FL	
Oakland, CA / San Francisco, CA AREA	Fort Myers	
Oakland, CA / San Francisco, CA AREA	Hartford	
Oakland, CA / San Francisco, CA AREA	Houston	
Oakland, CA / San Francisco, CA AREA	Indianapolis	
Oakland, CA / San Francisco, CA AREA	Kansas City	
Oakland, CA / San Francisco, CA AREA	Kingston	
Oakland, CA / San Francisco, CA AREA	Las Vegas	
Oakland, CA / San Francisco, CA AREA	Lima	
Oakland, CA / San Francisco, CA AREA	Los Angeles	
Oakland, CA / San Francisco, CA AREA	Louisville	
Oakland, CA / San Francisco, CA AREA	Managua	
Oakland, CA / San Francisco, CA AREA	Manchester	
Oakland, CA / San Francisco, CA AREA	Medellin	
Oakland, CA / San Francisco, CA AREA	Memphis	
Oakland, CA / San Francisco, CA AREA	Miami	
Oakland, CA / San Francisco, CA AREA	Milwaukee	
Oakland, CA / San Francisco, CA AREA	Minneapolis	
Oakland, CA / San Francisco, CA AREA	Monterrey	
Oakland, CA / San Francisco, CA AREA	Myrtle Beach	
Oakland, CA / San Francisco, CA AREA	Nashville	
Oakland, CA / San Francisco, CA AREA	New Orleans	
Oakland, CA / San Francisco, CA AREA	New York	
Oakland, CA / San Francisco, CA AREA	New York/Newark	
Oakland, CA / San Francisco, CA AREA	Orange County	
Oakland, CA / San Francisco, CA AREA	Orlando	
Oakland, CA / San Francisco, CA AREA	Panama City	
Oakland, CA / San Francisco, CA AREA	Philadelphia	
Oakland, CA / San Francisco, CA AREA	Phoenix	
Oakland, CA / San Francisco, CA AREA	Pittsburgh	
Oakland, CA / San Francisco, CA AREA	Port-au-Prince	
Oakland, CA / San Francisco, CA AREA	Portland, OR	
Oakland, CA / San Francisco, CA AREA	Puerto Vallarta	
Oakland, CA / San Francisco, CA AREA	Raleigh	
Oakland, CA / San Francisco, CA AREA	Reno	
Oakland, CA / San Francisco, CA AREA	Sacramento	
Oakland, CA / San Francisco, CA AREA	Saint Louis	
Oakland, CA / San Francisco, CA AREA	Salt Lake City	
Oakland, CA / San Francisco, CA AREA	San Diego	
Oakland, CA / San Francisco, CA AREA	San Jose, CR	
Oakland, CA / San Francisco, CA AREA	San Juan	
Oakland, CA / San Francisco, CA AREA	San Pedro Sula	
Oakland, CA / San Francisco, CA AREA	San Salvador	
Oakland, CA / San Francisco, CA AREA	Seattle	
Oakland, CA / San Francisco, CA AREA	Tampa	
Oakland, CA / San Francisco, CA AREA	West Palm Beach	
Orange County	Aguadilla	
Orange County	Atlanta	
Orange County	Atlantic City	
Orange County	Austin	
Orange County	Baltimore, MD / Washington DC AREA	
Orange County	Boise	
Orange County	Boston	
Orange County	Charlotte	
Orange County	Chicago	
Orange County	Cleveland	
Orange County	Columbus	
Orange County	Dallas	
Orange County	Detroit	
Orange County	Fort Lauderdale, FL	
Orange County	Fort Myers	
Orange County	Guayaquil	
Orange County	Hartford	
Orange County	Houston	
Orange County	Indianapolis	
Orange County	Kansas City	
Orange County	Las Vegas	
Orange County	Latrobe	
Orange County	Lima	
Orange County	Los Angeles	
Orange County	Louisville	
Orange County	Managua	
Orange County	Memphis	
Orange County	Miami	
Orange County	Milwaukee	
Orange County	Minneapolis	
Orange County	Myrtle Beach	
Orange County	Nashville	
Orange County	New Orleans	
Orange County	New York	
Orange County	New York/Newark	
Orange County	Oakland, CA / San Francisco, CA AREA	
Orange County	Orlando	
Orange County	Panama City	
Orange County	Pensacola	
Orange County	Philadelphia	
Orange County	Phoenix	
Orange County	Pittsburgh	
Orange County	Portland, OR	
Orange County	Reno	
Orange County	Sacramento	
Orange County	Saint Louis	
Orange County	Salt Lake City	
Orange County	San Juan	
Orange County	San Pedro Sula	
Orange County	Seattle	
Orange County	Tampa	
Oranjestad, Aruba	Aguadilla	
Oranjestad, Aruba	Atlanta	
Oranjestad, Aruba	Atlantic City	
Oranjestad, Aruba	Austin	
Oranjestad, Aruba	Baltimore, MD / Washington DC AREA	
Oranjestad, Aruba	Boston	
Oranjestad, Aruba	Burbank	
Oranjestad, Aruba	Cancun	
Oranjestad, Aruba	Charlotte	
Oranjestad, Aruba	Chicago	
Oranjestad, Aruba	Cleveland	
Oranjestad, Aruba	Columbus	
Oranjestad, Aruba	Dallas	
Oranjestad, Aruba	Detroit	
Oranjestad, Aruba	Fort Lauderdale, FL	
Oranjestad, Aruba	Hartford	
Oranjestad, Aruba	Houston	
Oranjestad, Aruba	Indianapolis	
Oranjestad, Aruba	Las Vegas	
Oranjestad, Aruba	Los Angeles	
Oranjestad, Aruba	Louisville	
Oranjestad, Aruba	Manchester	
Oranjestad, Aruba	Miami	
Oranjestad, Aruba	Milwaukee	
Oranjestad, Aruba	Minneapolis	
Oranjestad, Aruba	Myrtle Beach	
Oranjestad, Aruba	New Orleans	
Oranjestad, Aruba	New York	
Oranjestad, Aruba	New York/Newark	
Oranjestad, Aruba	Orlando	
Oranjestad, Aruba	Philadelphia	
Oranjestad, Aruba	Phoenix	
Oranjestad, Aruba	Pittsburgh	
Oranjestad, Aruba	Sacramento	
Oranjestad, Aruba	San Diego	
Oranjestad, Aruba	San Juan	
Oranjestad, Aruba	Tampa	
Orlando	Aguadilla	
Orlando	Albuquerque	
Orlando	Armenia	
Orlando	Atlanta	
Orlando	Atlantic City	
Orlando	Austin	
Orlando	Baltimore, MD / Washington DC AREA	
Orlando	Barranquilla	
Orlando	Bogota	
Orlando	Boise	
Orlando	Boston	
Orlando	Bucaramanga	
Orlando	Burbank	
Orlando	Cabo San Lucas	
Orlando	Cali	
Orlando	Cancun	
Orlando	Cap Haitien	
Orlando	Cartagena	
Orlando	Charlotte	
Orlando	Chicago	
Orlando	Cleveland	
Orlando	Columbus	
Orlando	Dallas	
Orlando	Detroit	
Orlando	Fort Lauderdale, FL	
Orlando	Guatemala City	
Orlando	Guayaquil	
Orlando	Hartford	
Orlando	Houston	
Orlando	Indianapolis	
Orlando	Kansas City	
Orlando	Kingston	
Orlando	Las Vegas	
Orlando	Latrobe	
Orlando	Lima	
Orlando	Los Angeles	
Orlando	Louisville	
Orlando	Managua	
Orlando	Manchester	
Orlando	Medellin	
Orlando	Memphis	
Orlando	Miami	
Orlando	Milwaukee	
Orlando	Minneapolis	
Orlando	Montego Bay	
Orlando	Monterrey	
Orlando	Myrtle Beach	
Orlando	Nashville	
Orlando	New Orleans	
Orlando	New York	
Orlando	New York/Newark	
Orlando	Norfolk	
Orlando	Oakland, CA / San Francisco, CA AREA	
Orlando	Orange County	
Orlando	Oranjestad, Aruba	
Orlando	Panama City	
Orlando	Pensacola	
Orlando	Philadelphia	
Orlando	Phoenix	
Orlando	Pittsburgh	
Orlando	Ponce	
Orlando	Port-au-Prince	
Orlando	Portland, OR	
Orlando	Puerto Vallarta	
Orlando	Punta Cana	
Orlando	Raleigh	
Orlando	Reno	
Orlando	Richmond	
Orlando	Rochester	
Orlando	Sacramento	
Orlando	Saint Croix	
Orlando	Saint Louis	
Orlando	Saint Martin	
Orlando	Salt Lake City	
Orlando	San Antonio	
Orlando	San Diego	
Orlando	San Jose, CR	
Orlando	San Juan	
Orlando	San Pedro Sula	
Orlando	San Salvador	
Orlando	Santiago de los Caballeros	
Orlando	Santo Domingo	
Orlando	Seattle	
Orlando	St. Thomas	
Orlando	Tampa	
Orlando	Tegucigalpa	
Orlando	West Palm Beach	
Panama City	Atlanta	
Panama City	Atlantic City	
Panama City	Austin	
Panama City	Baltimore, MD / Washington DC AREA	
Panama City	Boston	
Panama City	Charlotte	
Panama City	Chicago	
Panama City	Cleveland	
Panama City	Columbus	
Panama City	Dallas	
Panama City	Detroit	
Panama City	Fort Lauderdale, FL	
Panama City	Fort Myers	
Panama City	Hartford	
Panama City	Houston	
Panama City	Indianapolis	
Panama City	Kansas City	
Panama City	Las Vegas	
Panama City	Latrobe	
Panama City	Los Angeles	
Panama City	Louisville	
Panama City	Manchester	
Panama City	Milwaukee	
Panama City	Minneapolis	
Panama City	Myrtle Beach	
Panama City	Nashville	
Panama City	New Orleans	
Panama City	New York	
Panama City	New York/Newark	
Panama City	Oakland, CA / San Francisco, CA AREA	
Panama City	Orange County	
Panama City	Orlando	
Panama City	Philadelphia	
Panama City	Pittsburgh	
Panama City	Raleigh	
Panama City	Richmond	
Panama City	Sacramento	
Panama City	Saint Croix	
Panama City	Saint Louis	
Panama City	San Diego	
Panama City	San Juan	
Panama City	Seattle	
Panama City	St. Thomas	
Panama City	Tampa	
Pensacola	Aguadilla	
Pensacola	Atlantic City	
Pensacola	Austin	
Pensacola	Baltimore, MD / Washington DC AREA	
Pensacola	Boston	
Pensacola	Bucaramanga	
Pensacola	Cartagena	
Pensacola	Charlotte	
Pensacola	Chicago	
Pensacola	Cleveland	
Pensacola	Columbus	
Pensacola	Dallas	
Pensacola	Detroit	
Pensacola	Fort Lauderdale, FL	
Pensacola	Hartford	
Pensacola	Houston	
Pensacola	Indianapolis	
Pensacola	Kansas City	
Pensacola	Las Vegas	
Pensacola	Latrobe	
Pensacola	Los Angeles	
Pensacola	Louisville	
Pensacola	Manchester	
Pensacola	Medellin	
Pensacola	Miami	
Pensacola	Milwaukee	
Pensacola	Minneapolis	
Pensacola	Montego Bay	
Pensacola	Myrtle Beach	
Pensacola	New York	
Pensacola	New York/Newark	
Pensacola	Orange County	
Pensacola	Orlando	
Pensacola	Philadelphia	
Pensacola	Phoenix	
Pensacola	Pittsburgh	
Pensacola	Ponce	
Pensacola	Punta Cana	
Pensacola	Raleigh	
Pensacola	Richmond	
Pensacola	Saint Louis	
Pensacola	Salt Lake City	
Pensacola	San Jose, CR	
Pensacola	San Juan	
Pensacola	San Pedro Sula	
Pensacola	San Salvador	
Pensacola	Santo Domingo	
Philadelphia	Aguadilla	
Philadelphia	Armenia	
Philadelphia	Atlanta	
Philadelphia	Atlantic City	
Philadelphia	Austin	
Philadelphia	Baltimore, MD / Washington DC AREA	
Philadelphia	Barranquilla	
Philadelphia	Bogota	
Philadelphia	Boston	
Philadelphia	Bucaramanga	
Philadelphia	Burbank	
Philadelphia	Cabo San Lucas	
Philadelphia	Cali	
Philadelphia	Cancun	
Philadelphia	Cap Haitien	
Philadelphia	Cartagena	
Philadelphia	Charleston	
Philadelphia	Charlotte	
Philadelphia	Chicago	
Philadelphia	Cleveland	
Philadelphia	Columbus	
Philadelphia	Dallas	
Philadelphia	Detroit	
Philadelphia	Fort Lauderdale, FL	
Philadelphia	Fort Myers	
Philadelphia	Guatemala City	
Philadelphia	Guayaquil	
Philadelphia	Houston	
Philadelphia	Indianapolis	
Philadelphia	Kansas City	
Philadelphia	Kingston	
Philadelphia	Las Vegas	
Philadelphia	Latrobe	
Philadelphia	Lima	
Philadelphia	Los Angeles	
Philadelphia	Managua	
Philadelphia	Medellin	
Philadelphia	Memphis	
Philadelphia	Miami	
Philadelphia	Minneapolis	
Philadelphia	Montego Bay	
Philadelphia	Monterrey	
Philadelphia	Myrtle Beach	
Philadelphia	Nashville	
Philadelphia	New Orleans	
Philadelphia	New York/Newark	
Philadelphia	Oakland, CA / San Francisco, CA AREA	
Philadelphia	Orange County	
Philadelphia	Oranjestad, Aruba	
Philadelphia	Orlando	
Philadelphia	Panama City	
Philadelphia	Pensacola	
Philadelphia	Phoenix	
Philadelphia	Pittsburgh	
Philadelphia	Ponce	
Philadelphia	Port-au-Prince	
Philadelphia	Portland, OR	
Philadelphia	Puerto Vallarta	
Philadelphia	Punta Cana	
Philadelphia	Sacramento	
Philadelphia	Saint Croix	
Philadelphia	Saint Martin	
Philadelphia	Salt Lake City	
Philadelphia	San Diego	
Philadelphia	San Jose, CR	
Philadelphia	San Juan	
Philadelphia	San Pedro Sula	
Philadelphia	San Salvador	
Philadelphia	Santiago de los Caballeros	
Philadelphia	Santo Domingo	
Philadelphia	Seattle	
Philadelphia	St. Thomas	
Philadelphia	Tampa	
Philadelphia	Tegucigalpa	
Philadelphia	West Palm Beach	
Phoenix	Aguadilla	
Phoenix	Armenia	
Phoenix	Atlanta	
Phoenix	Atlantic City	
Phoenix	Austin	
Phoenix	Baltimore, MD / Washington DC AREA	
Phoenix	Barranquilla	
Phoenix	Bogota	
Phoenix	Boise	
Phoenix	Boston	
Phoenix	Burbank	
Phoenix	Cancun	
Phoenix	Cap Haitien	
Phoenix	Cartagena	
Phoenix	Charlotte	
Phoenix	Chicago	
Phoenix	Cleveland	
Phoenix	Columbus	
Phoenix	Dallas	
Phoenix	Detroit	
Phoenix	Fort Lauderdale, FL	
Phoenix	Fort Myers	
Phoenix	Guatemala City	
Phoenix	Hartford	
Phoenix	Houston	
Phoenix	Indianapolis	
Phoenix	Kansas City	
Phoenix	Kingston	
Phoenix	Las Vegas	
Phoenix	Latrobe	
Phoenix	Lima	
Phoenix	Los Angeles	
Phoenix	Louisville	
Phoenix	Managua	
Phoenix	Medellin	
Phoenix	Memphis	
Phoenix	Miami	
Phoenix	Milwaukee	
Phoenix	Minneapolis	
Phoenix	Montego Bay	
Phoenix	Myrtle Beach	
Phoenix	Nashville	
Phoenix	New Orleans	
Phoenix	New York	
Phoenix	New York/Newark	
Phoenix	Oakland, CA / San Francisco, CA AREA	
Phoenix	Orange County	
Phoenix	Oranjestad, Aruba	
Phoenix	Orlando	
Phoenix	Pensacola	
Phoenix	Philadelphia	
Phoenix	Pittsburgh	
Phoenix	Portland, OR	
Phoenix	Puerto Vallarta	
Phoenix	Punta Cana	
Phoenix	Reno	
Phoenix	Sacramento	
Phoenix	Saint Croix	
Phoenix	Saint Louis	
Phoenix	Saint Martin	
Phoenix	Salt Lake City	
Phoenix	San Diego	
Phoenix	San Jose, CR	
Phoenix	San Juan	
Phoenix	San Pedro Sula	
Phoenix	San Salvador	
Phoenix	Santiago de los Caballeros	
Phoenix	Santo Domingo	
Phoenix	Seattle	
Phoenix	St. Thomas	
Phoenix	Tampa	
Pittsburgh	Aguadilla	
Pittsburgh	Armenia	
Pittsburgh	Atlanta	
Pittsburgh	Atlantic City	
Pittsburgh	Austin	
Pittsburgh	Baltimore, MD / Washington DC AREA	
Pittsburgh	Barranquilla	
Pittsburgh	Bogota	
Pittsburgh	Boston	
Pittsburgh	Bucaramanga	
Pittsburgh	Burbank	
Pittsburgh	Cabo San Lucas	
Pittsburgh	Cali	
Pittsburgh	Cancun	
Pittsburgh	Cap Haitien	
Pittsburgh	Cartagena	
Pittsburgh	Charlotte	
Pittsburgh	Chicago	
Pittsburgh	Dallas	
Pittsburgh	Fort Lauderdale, FL	
Pittsburgh	Fort Myers	
Pittsburgh	Guatemala City	
Pittsburgh	Guayaquil	
Pittsburgh	Hartford	
Pittsburgh	Houston	
Pittsburgh	Kansas City	
Pittsburgh	Kingston	
Pittsburgh	Las Vegas	
Pittsburgh	Latrobe	
Pittsburgh	Lima	
Pittsburgh	Los Angeles	
Pittsburgh	Managua	
Pittsburgh	Medellin	
Pittsburgh	Miami	
Pittsburgh	Minneapolis	
Pittsburgh	Montego Bay	
Pittsburgh	Myrtle Beach	
Pittsburgh	Nashville	
Pittsburgh	New Orleans	
Pittsburgh	New York	
Pittsburgh	New York/Newark	
Pittsburgh	Oakland, CA / San Francisco, CA AREA	
Pittsburgh	Orange County	
Pittsburgh	Oranjestad, Aruba	
Pittsburgh	Orlando	
Pittsburgh	Panama City	
Pittsburgh	Pensacola	
Pittsburgh	Philadelphia	
Pittsburgh	Phoenix	
Pittsburgh	Ponce	
Pittsburgh	Port-au-Prince	
Pittsburgh	Portland, OR	
Pittsburgh	Puerto Vallarta	
Pittsburgh	Punta Cana	
Pittsburgh	Raleigh	
Pittsburgh	Richmond	
Pittsburgh	Sacramento	
Pittsburgh	Saint Croix	
Pittsburgh	Saint Louis	
Pittsburgh	Saint Martin	
Pittsburgh	Salt Lake City	
Pittsburgh	San Diego	
Pittsburgh	San Jose, CR	
Pittsburgh	San Juan	
Pittsburgh	San Pedro Sula	
Pittsburgh	San Salvador	
Pittsburgh	Santiago de los Caballeros	
Pittsburgh	Santo Domingo	
Pittsburgh	Seattle	
Pittsburgh	St. Thomas	
Pittsburgh	Tampa	
Pittsburgh	Tegucigalpa	
Ponce	Atlanta	
Ponce	Atlantic City	
Ponce	Austin	
Ponce	Baltimore, MD / Washington DC AREA	
Ponce	Bogota	
Ponce	Boston	
Ponce	Cancun	
Ponce	Cartagena	
Ponce	Charlotte	
Ponce	Cleveland	
Ponce	Columbus	
Ponce	Dallas	
Ponce	Detroit	
Ponce	Fort Lauderdale, FL	
Ponce	Guatemala City	
Ponce	Hartford	
Ponce	Houston	
Ponce	Indianapolis	
Ponce	Kansas City	
Ponce	Las Vegas	
Ponce	Latrobe	
Ponce	Louisville	
Ponce	Manchester	
Ponce	Medellin	
Ponce	Memphis	
Ponce	Miami	
Ponce	Milwaukee	
Ponce	Minneapolis	
Ponce	Montego Bay	
Ponce	Myrtle Beach	
Ponce	Nashville	
Ponce	New Orleans	
Ponce	New York	
Ponce	New York/Newark	
Ponce	Orlando	
Ponce	Pensacola	
Ponce	Philadelphia	
Ponce	Pittsburgh	
Ponce	Raleigh	
Ponce	Richmond	
Ponce	Rochester	
Ponce	San Jose, CR	
Ponce	San Pedro Sula	
Ponce	San Salvador	
Ponce	St. Thomas	
Port-au-Prince	Atlanta	
Port-au-Prince	Atlantic City	
Port-au-Prince	Austin	
Port-au-Prince	Baltimore, MD / Washington DC AREA	
Port-au-Prince	Boston	
Port-au-Prince	Burbank	
Port-au-Prince	Charlotte	
Port-au-Prince	Chicago	
Port-au-Prince	Cleveland	
Port-au-Prince	Columbus	
Port-au-Prince	Dallas	
Port-au-Prince	Detroit	
Port-au-Prince	Fort Lauderdale, FL	
Port-au-Prince	Hartford	
Port-au-Prince	Houston	
Port-au-Prince	Indianapolis	
Port-au-Prince	Kansas City	
Port-au-Prince	Las Vegas	
Port-au-Prince	Latrobe	
Port-au-Prince	Los Angeles	
Port-au-Prince	Louisville	
Port-au-Prince	Manchester	
Port-au-Prince	Miami	
Port-au-Prince	Milwaukee	
Port-au-Prince	Minneapolis	
Port-au-Prince	Myrtle Beach	
Port-au-Prince	Nashville	
Port-au-Prince	New Orleans	
Port-au-Prince	New York	
Port-au-Prince	New York/Newark	
Port-au-Prince	Oakland, CA / San Francisco, CA AREA	
Port-au-Prince	Orlando	
Port-au-Prince	Philadelphia	
Port-au-Prince	Pittsburgh	
Port-au-Prince	Portland, OR	
Port-au-Prince	Richmond	
Port-au-Prince	Sacramento	
Port-au-Prince	Saint Louis	
Port-au-Prince	Seattle	
Port-au-Prince	Tampa	
Portland, OR	Aguadilla	
Portland, OR	Albuquerque	
Portland, OR	Atlanta	
Portland, OR	Atlantic City	
Portland, OR	Austin	
Portland, OR	Baltimore, MD / Washington DC AREA	
Portland, OR	Barranquilla	
Portland, OR	Boise	
Portland, OR	Boston	
Portland, OR	Burbank	
Portland, OR	Cancun	
Portland, OR	Charlotte	
Portland, OR	Chicago	
Portland, OR	Cleveland	
Portland, OR	Columbus	
Portland, OR	Dallas	
Portland, OR	Detroit	
Portland, OR	Fort Lauderdale, FL	
Portland, OR	Fort Myers	
Portland, OR	Houston	
Portland, OR	Indianapolis	
Portland, OR	Kansas City	
Portland, OR	Las Vegas	
Portland, OR	Latrobe	
Portland, OR	Los Angeles	
Portland, OR	Louisville	
Portland, OR	Memphis	
Portland, OR	Miami	
Portland, OR	Milwaukee	
Portland, OR	Minneapolis	
Portland, OR	Myrtle Beach	
Portland, OR	Nashville	
Portland, OR	New Orleans	
Portland, OR	New York	
Portland, OR	New York/Newark	
Portland, OR	Oakland, CA / San Francisco, CA AREA	
Portland, OR	Orange County	
Portland, OR	Orlando	
Portland, OR	Philadelphia	
Portland, OR	Phoenix	
Portland, OR	Pittsburgh	
Portland, OR	Port-au-Prince	
Portland, OR	Raleigh	
Portland, OR	Reno	
Portland, OR	Richmond	
Portland, OR	Sacramento	
Portland, OR	Saint Louis	
Portland, OR	Salt Lake City	
Portland, OR	San Diego	
Portland, OR	San Pedro Sula	
Portland, OR	Seattle	
Portland, OR	St. Thomas	
Portland, OR	Tampa	
Portland, OR	West Palm Beach	
Puerto Vallarta	Atlanta	
Puerto Vallarta	Baltimore, MD / Washington DC AREA	
Puerto Vallarta	Burbank	
Puerto Vallarta	Chicago	
Puerto Vallarta	Cleveland	
Puerto Vallarta	Columbus	
Puerto Vallarta	Dallas	
Puerto Vallarta	Detroit	
Puerto Vallarta	Fort Lauderdale, FL	
Puerto Vallarta	Houston	
Puerto Vallarta	Kansas City	
Puerto Vallarta	Las Vegas	
Puerto Vallarta	Los Angeles	
Puerto Vallarta	Medellin	
Puerto Vallarta	Milwaukee	
Puerto Vallarta	Minneapolis	
Puerto Vallarta	Myrtle Beach	
Puerto Vallarta	Nashville	
Puerto Vallarta	New York	
Puerto Vallarta	New York/Newark	
Puerto Vallarta	Oakland, CA / San Francisco, CA AREA	
Puerto Vallarta	Orlando	
Puerto Vallarta	Philadelphia	
Puerto Vallarta	Phoenix	
Puerto Vallarta	Pittsburgh	
Puerto Vallarta	Saint Louis	
Puerto Vallarta	Tampa	
Punta Cana	Atlanta	
Punta Cana	Atlantic City	
Punta Cana	Austin	
Punta Cana	Baltimore, MD / Washington DC AREA	
Punta Cana	Boston	
Punta Cana	Burbank	
Punta Cana	Charlotte	
Punta Cana	Chicago	
Punta Cana	Cleveland	
Punta Cana	Columbus	
Punta Cana	Dallas	
Punta Cana	Detroit	
Punta Cana	Fort Lauderdale, FL	
Punta Cana	Hartford	
Punta Cana	Houston	
Punta Cana	Indianapolis	
Punta Cana	Kansas City	
Punta Cana	Las Vegas	
Punta Cana	Latrobe	
Punta Cana	Los Angeles	
Punta Cana	Louisville	
Punta Cana	Manchester	
Punta Cana	Memphis	
Punta Cana	Minneapolis	
Punta Cana	Myrtle Beach	
Punta Cana	Nashville	
Punta Cana	New Orleans	
Punta Cana	New York	
Punta Cana	New York/Newark	
Punta Cana	Orlando	
Punta Cana	Pensacola	
Punta Cana	Philadelphia	
Punta Cana	Phoenix	
Punta Cana	Pittsburgh	
Punta Cana	Raleigh	
Punta Cana	Richmond	
Punta Cana	Sacramento	
Punta Cana	Saint Louis	
Punta Cana	San Diego	
Punta Cana	Tampa	
Punta Cana	West Palm Beach	
Raleigh	Aguadilla	
Raleigh	Atlanta	
Raleigh	Atlantic City	
Raleigh	Austin	
Raleigh	Baltimore, MD / Washington DC AREA	
Raleigh	Barranquilla	
Raleigh	Bogota	
Raleigh	Boston	
Raleigh	Bucaramanga	
Raleigh	Cali	
Raleigh	Cancun	
Raleigh	Cartagena	
Raleigh	Charlotte	
Raleigh	Chicago	
Raleigh	Columbus	
Raleigh	Dallas	
Raleigh	Detroit	
Raleigh	Fort Lauderdale, FL	
Raleigh	Fort Myers	
Raleigh	Guatemala City	
Raleigh	Guayaquil	
Raleigh	Hartford	
Raleigh	Houston	
Raleigh	Kansas City	
Raleigh	Kingston	
Raleigh	Las Vegas	
Raleigh	Lima	
Raleigh	Los Angeles	
Raleigh	Medellin	
Raleigh	Memphis	
Raleigh	Miami	
Raleigh	Minneapolis	
Raleigh	Montego Bay	
Raleigh	Myrtle Beach	
Raleigh	New Orleans	
Raleigh	New York/Newark	
Raleigh	Oakland, CA / San Francisco, CA AREA	
Raleigh	Orlando	
Raleigh	Panama City	
Raleigh	Pensacola	
Raleigh	Pittsburgh	
Raleigh	Ponce	
Raleigh	Portland, OR	
Raleigh	Punta Cana	
Raleigh	Saint Croix	
Raleigh	Salt Lake City	
Raleigh	San Diego	
Raleigh	San Jose, CR	
Raleigh	San Juan	
Raleigh	San Pedro Sula	
Raleigh	San Salvador	
Raleigh	Santiago de los Caballeros	
Raleigh	Santo Domingo	
Raleigh	Seattle	
Raleigh	St. Thomas	
Raleigh	Tampa	
Raleigh	Tegucigalpa	
Reno	Atlanta	
Reno	Charlotte	
Reno	Chicago	
Reno	Dallas	
Reno	Detroit	
Reno	Houston	
Reno	Las Vegas	
Reno	Los Angeles	
Reno	Louisville	
Reno	New York/Newark	
Reno	Oakland, CA / San Francisco, CA AREA	
Reno	Orange County	
Reno	Orlando	
Reno	Phoenix	
Reno	Portland, OR	
Reno	Sacramento	
Reno	San Diego	
Reno	Seattle	
Reno	Tampa	
Richmond	Aguadilla	
Richmond	Atlanta	
Richmond	Austin	
Richmond	Baltimore, MD / Washington DC AREA	
Richmond	Barranquilla	
Richmond	Boston	
Richmond	Cancun	
Richmond	Cartagena	
Richmond	Chicago	
Richmond	Cleveland	
Richmond	Columbus	
Richmond	Dallas	
Richmond	Detroit	
Richmond	Fort Lauderdale, FL	
Richmond	Fort Myers	
Richmond	Guatemala City	
Richmond	Guayaquil	
Richmond	Hartford	
Richmond	Houston	
Richmond	Kansas City	
Richmond	Las Vegas	
Richmond	Lima	
Richmond	Los Angeles	
Richmond	Managua	
Richmond	Medellin	
Richmond	Miami	
Richmond	Minneapolis	
Richmond	Montego Bay	
Richmond	Myrtle Beach	
Richmond	Nashville	
Richmond	New Orleans	
Richmond	Orlando	
Richmond	Panama City	
Richmond	Pensacola	
Richmond	Pittsburgh	
Richmond	Ponce	
Richmond	Port-au-Prince	
Richmond	Portland, OR	
Richmond	Punta Cana	
Richmond	Sacramento	
Richmond	San Diego	
Richmond	San Jose, CR	
Richmond	San Juan	
Richmond	San Pedro Sula	
Richmond	San Salvador	
Richmond	Santiago de los Caballeros	
Richmond	Santo Domingo	
Richmond	St. Thomas	
Richmond	Tampa	
Richmond	Tegucigalpa	
Rochester	Aguadilla	
Rochester	Atlanta	
Rochester	Austin	
Rochester	Baltimore, MD / Washington DC AREA	
Rochester	Bogota	
Rochester	Cancun	
Rochester	Fort Lauderdale, FL	
Rochester	Hartford	
Rochester	Houston	
Rochester	Las Vegas	
Rochester	Miami	
Rochester	Minneapolis	
Rochester	Myrtle Beach	
Rochester	New Orleans	
Rochester	Orlando	
